,SPENDMONEY,SPENDTIMES
9274,35947,746
9275,950,19
9276,500,10
9277,6540,139
9278,3113,68
9279,6836,140
9280,2977,62
9281,20894,431
9282,500,10
9283,12389,265
9284,309,7
9285,5236,108
9286,250,5
9287,950,19
9288,250,5
9289,1550,31
9290,900,18
9291,650,13
9292,22526,462
9293,12976,271
9294,200,4
9295,309,7
9296,850,17
9297,17103,356
9298,650,13
9299,400,8
9300,9804,201
9301,2700,54
9302,250,5
9303,6804,141
9304,350,7
9305,1427,31
9306,1227,27
9307,2627,55
9308,2050,41
9309,500,10
9310,1000,20
9311,1936,42
9312,309,7
9313,14144,296
9314,12158,253
9315,200,4
9316,1209,25
9317,1809,37
9318,27371,563
9319,3027,63
9320,12086,245
9321,10654,218
9322,968,21
9323,809,17
9324,1500,30
9325,1200,24
9326,3177,66
9327,22016,460
9328,918,20
9329,2877,60
9330,1400,28
9331,29107,601
9332,800,16
9333,11713,240
9334,1709,35
9335,350,7
9336,727,17
9337,750,15
9338,600,12
9339,22080,458
9340,1100,22
9341,20081,409
9342,200,4
9343,1359,28
9344,9377,190
9345,150,3
9346,768,17
9347,9672,200
9348,5036,104
9349,200,4
9350,8540,179
9351,250,5
9352,2450,49
9353,12158,253
9354,9499,199
9355,1100,22
9356,2245,49
9357,3295,70
9358,8386,171
9359,6840,145
9360,1627,35
9361,709,15
9362,4777,98
9363,21413,434
9364,9445,193
9365,3427,71
9366,1850,37
9367,1900,38
9368,468,11
9369,1118,24
9370,909,19
9371,10045,205
9372,2627,55
9373,818,18
9374,1000,20
9375,650,13
9376,850,17
9377,4686,97
9378,16881,345
9379,1200,24
9380,1450,29
9381,11745,239
9382,668,15
9383,509,11
9384,17081,349
9385,350,7
9386,900,18
9387,3336,70
9388,1109,23
9389,650,13
9390,450,9
9391,400,8
9392,5118,104
9393,450,9
9394,359,8
9395,350,7
9396,300,6
9397,20181,411
9398,750,15
9399,668,15
9400,859,18
9401,1009,21
9402,650,13
9403,8649,182
9404,3495,74
9405,500,10
9406,15054,306
9407,2359,48
9408,2604,57
9409,9854,202
9410,18276,377
9411,2050,41
9412,3922,85
9413,15313,312
9414,1300,26
9415,3845,81
9416,786,19
9417,1600,32
9418,450,9
9419,4418,90
9420,6418,130
9421,4968,101
9422,818,18
9423,10131,210
9424,1818,38
9425,350,7
9426,800,16
9427,28544,584
9428,1009,21
9429,12135,255
9430,9463,195
9431,1059,22
9432,8513,176
9433,650,13
9434,618,14
9435,1550,31
9436,2818,58
9437,1000,20
9438,250,5
9439,350,7
9440,19076,393
9441,1550,31
9442,1059,22
9443,1918,40
9444,2700,54
9445,11022,227
9446,2836,60
9447,450,9
9448,1450,29
9449,13408,278
9450,4786,99
9451,200,4
9452,26653,547
9453,5854,122
9454,7536,154
9455,5572,118
9456,1650,33
9457,12858,267
9458,509,11
9459,7522,157
9460,3668,75
9461,2236,48
9462,300,6
9463,2677,56
9464,18312,381
9465,809,17
9466,1568,33
9467,818,18
9468,559,12
9469,150,3
9470,500,10
9471,200,4
9472,550,11
9473,1059,22
9474,28835,589
9475,1318,28
9476,709,15
9477,12086,245
9478,2118,44
9479,6554,136
9480,600,12
9481,6149,132
9482,14304,291
9483,4277,88
9484,1000,20
9485,8454,174
9486,3527,73
9487,1000,20
9488,750,15
9489,7540,159
9490,9895,202
9491,5695,118
9492,10586,215
9493,150,3
9494,709,15
9495,709,15
9496,23235,477
9497,6895,142
9498,818,18
9499,12708,264
9500,450,9
9501,6577,134
9502,709,15
9503,850,17
9504,13426,280
9505,7627,155
9506,900,18
9507,850,17
9508,727,17
9509,2100,42
9510,859,18
9511,200,4
9512,900,18
9513,350,7
9514,4877,100
9515,1459,30
9516,3718,76
9517,6854,142
9518,4795,100
9519,9127,185
9520,31175,644
9521,250,5
9522,1650,33
9523,9795,200
9524,300,6
9525,22435,461
9526,1800,36
9527,6431,136
9528,3954,84
9529,250,5
9530,300,6
9531,859,18
9532,600,12
9533,350,7
9534,1500,30
9535,1650,33
9536,5713,120
9537,2300,46
9538,650,13
9539,18971,395
9540,1977,42
9541,250,5
9542,759,16
9543,3995,84
9544,309,7
9545,1718,36
9546,11431,236
9547,1068,23
9548,13940,287
9549,1168,25
9550,400,8
9551,750,15
9552,1327,29
9553,5313,112
9554,1568,33
9555,350,7
9556,1645,37
9557,900,18
9558,21785,448
9559,986,23
9560,25449,518
9561,1645,37
9562,200,4
9563,1000,20
9564,1609,33
9565,25320,531
9566,600,12
9567,4468,91
9568,32062,656
9569,1159,24
9570,918,20
9571,7313,152
9572,26485,542
9573,950,19
9574,1650,33
9575,2486,53
9576,2068,43
9577,5527,113
9578,2400,48
9579,818,18
9580,2718,56
9581,21549,440
9582,12004,245
9583,759,16
9584,1159,24
9585,20049,410
9586,650,13
9587,1050,21
9588,350,7
9589,250,5
9590,6195,128
9591,150,3
9592,23213,470
9593,550,11
9594,7736,158
9595,609,13
9596,1627,35
9597,800,16
9598,11336,230
9599,6204,129
9600,21549,440
9601,1536,34
9602,950,19
9603,1309,27
9604,52765,1084
9605,5595,116
9606,18453,383
9607,2559,52
9608,3995,84
9609,1518,32
9610,15745,319
9611,2268,47
9612,1100,22
9613,1327,29
9614,350,7
9615,759,16
9616,18495,374
9617,2418,50
9618,809,17
9619,400,8
9620,200,4
9621,150,3
9622,4495,94
9623,4204,89
9624,5877,120
9625,4595,96
9626,4395,92
9627,14749,304
9628,1050,21
9629,16308,336
9630,9517,201
9631,11331,234
9632,13258,275
9633,3945,83
9634,6154,128
9635,9149,192
9636,1895,42
9637,3709,75
9638,2027,43
9639,1577,34
9640,6431,136
9641,16167,334
9642,600,12
9643,500,10
9644,12494,263
9645,850,17
9646,900,18
9647,6763,141
9648,250,5
9649,1200,24
9650,8077,164
9651,6622,139
9652,900,18
9653,9536,194
9654,1300,26
9655,9572,198
9656,3127,65
9657,700,14
9658,6172,130
9659,4445,93
9660,2218,46
9661,6290,134
9662,6304,131
9663,5813,122
9664,750,15
9665,250,5
9666,500,10
9667,11181,231
9668,5336,110
9669,5822,123
9670,150,3
9671,350,7
9672,1050,21
9673,1936,42
9674,300,6
9675,12722,261
9676,2463,55
9677,3968,81
9678,5013,106
9679,14649,302
9680,500,10
9681,7763,161
9682,11672,240
9683,2268,47
9684,1100,22
9685,1700,34
9686,6195,128
9687,1100,22
9688,3363,73
9689,1650,33
9690,13708,284
9691,1250,25
9692,1600,32
9693,309,7
9694,809,17
9695,13640,281
9696,559,12
9697,150,3
9698,250,5
9699,6677,136
9700,1177,26
9701,350,7
9702,4836,100
9703,550,11
9704,1200,24
9705,1400,28
9706,618,14
9707,409,9
9708,21294,439
9709,1250,25
9710,400,8
9711,15285,318
9712,8422,175
9713,1059,22
9714,150,3
9715,750,15
9716,6881,145
9717,3518,72
9718,650,13
9719,23085,474
9720,450,9
9721,777,18
9722,750,15
9723,450,9
9724,200,4
9725,15199,313
9726,32525,671
9727,16680,350
9728,17631,360
9729,14222,291
9730,350,7
9731,200,4
9732,4577,94
9733,150,3
9734,1150,23
9735,32875,678
9736,2036,44
9737,7445,153
9738,200,4
9739,15721,330
9740,4690,102
9741,150,3
9742,17813,362
9743,14131,290
9744,1586,35
9745,10886,221
9746,30403,622
9747,150,3
9748,7063,147
9749,1000,20
9750,3936,82
9751,12112,257
9752,718,16
9753,7313,152
9754,650,13
9755,618,14
9756,2500,50
9757,24066,501
9758,550,11
9759,1518,32
9760,200,4
9761,750,15
9762,1959,40
9763,2109,43
9764,600,12
9765,7690,162
9766,4463,95
9767,1359,28
9768,6077,124
9769,1250,25
9770,800,16
9771,10890,226
9772,9449,198
9773,6081,129
9774,1059,22
9775,1377,30
9776,1300,26
9777,568,13
9778,2750,55
9779,250,5
9780,718,16
9781,10954,224
9782,19236,388
9783,1350,27
9784,250,5
9785,600,12
9786,7736,158
9787,1259,26
9788,18685,386
9789,1350,27
9790,850,17
9791,1736,38
9792,1300,26
9793,250,5
9794,1050,21
9795,11862,252
9796,15576,323
9797,7054,146
9798,20871,433
9799,750,15
9800,7940,167
9801,10540,219
9802,19262,400
9803,13140,271
9804,768,17
9805,859,18
9806,250,5
9807,250,5
9808,2754,60
9809,4404,93
9810,1550,31
9811,10963,225
9812,1159,24
9813,16053,335
9814,17013,346
9815,1200,24
9816,1318,28
9817,2450,49
9818,850,17
9819,2500,50
9820,1009,21
9821,350,7
9822,1150,23
9823,3936,82
9824,550,11
9825,1568,33
9826,1650,33
9827,25008,510
9828,8245,169
9829,3054,66
9830,3304,71
9831,5795,120
9832,2200,44
9833,21703,448
9834,950,19
9835,200,4
9836,13976,291
9837,3918,80
9838,250,5
9839,14581,299
9840,1500,30
9841,1200,24
9842,30248,623
9843,868,19
9844,8436,172
9845,1818,38
9846,850,17
9847,1059,22
9848,1050,21
9849,20493,432
9850,1850,37
9851,18126,374
9852,850,17
9853,2300,46
9854,827,19
9855,13494,283
9856,200,4
9857,400,8
9858,1400,28
9859,4263,91
9860,26153,537
9861,2150,43
9862,9163,189
9863,400,8
9864,950,19
9865,1586,35
9866,1109,23
9867,1250,25
9868,9836,200
9869,900,18
9870,400,8
9871,9199,193
9872,18667,384
9873,18153,377
9874,750,15
9875,2559,52
9876,9913,204
9877,150,3
9878,2150,43
9879,7377,150
9880,2500,50
9881,12254,250
9882,700,14
9883,5168,105
9884,1686,37
9885,12890,266
9886,12877,260
9887,150,3
9888,1600,32
9889,2150,43
9890,850,17
9891,1436,32
9892,34508,700
9893,9195,188
9894,1418,30
9895,250,5
9896,1800,36
9897,4554,96
9898,450,9
9899,12135,255
9900,400,8
9901,2068,43
9902,5186,107
9903,1845,41
9904,8540,179
9905,10663,219
9906,459,10
9907,450,9
9908,1509,31
9909,250,5
9910,600,12
9911,21158,433
9912,1000,20
9913,250,5
9914,659,14
9915,450,9
9916,1754,40
9917,936,22
9918,1536,34
9919,600,12
9920,750,15
9921,300,6
9922,200,4
9923,300,6
9924,150,3
9925,3945,83
9926,3813,82
9927,150,3
9928,1177,26
9929,409,9
9930,2800,56
9931,1200,24
9932,559,12
9933,650,13
9934,21357,446
9935,5031,108
9936,150,3
9937,38248,783
9938,1600,32
9939,5436,112
9940,12540,259
9941,2418,50
9942,8604,177
9943,8722,181
9944,26194,537
9945,559,12
9946,20326,418
9947,718,16
9948,659,14
9949,450,9
9950,2218,46
9951,4977,102
9952,8390,176
9953,1050,21
9954,300,6
9955,2386,51
9956,1218,26
9957,650,13
9958,950,19
9959,12490,258
9960,150,3
9961,2450,49
9962,1018,22
9963,2945,63
9964,409,9
9965,1209,25
9966,10658,223
9967,3327,69
9968,2204,49
9969,11140,231
9970,900,18
9971,2200,44
9972,2000,40
9973,950,19
9974,5063,107
9975,1450,29
9976,400,8
9977,350,7
9978,200,4
9979,1500,30
9980,4795,100
9981,19494,403
9982,550,11
9983,23671,489
9984,2986,63
9985,859,18
9986,4904,103
9987,977,22
9988,8090,170
9989,53242,1096
9990,786,19
9991,1645,37
9992,6217,135
9993,1959,40
9994,1809,37
9995,10663,219
9996,1050,21
9997,11695,238
9998,1318,28
9999,11636,236
